Index,Id,Date,Hexlat,Hexlong,Price,Bathrooms,Bedrooms,Condition,Floors,Grade,Sqft Above,Sqft Basement,Sqft Living,Sqft Living15,Sqft Lot,Sqft Lot15,View,Waterfront,Yr Built,Yr Renovated,Zipcode,Nuisance Crime,Other Crime,Property Crime,Violent Crimes
16737,7550801170,12/11/2014,47.6747,-122.395,"429,000",1,4,3,1.5,7,1350,0,1350,1530,3333,5000,0,0,1912,0,98107,4,2,13,2
16738,7550801206,9/4/2014,47.6747,-122.395,"624,000",3,4,5,1.5,7,1540,0,1540,1460,4140,5000,0,0,1902,0,98107,4,2,13,2
16739,7550801207,4/28/2015,47.6747,-122.395,"536,500",2,2,4,1,7,680,680,1360,1440,1860,5000,0,0,1925,0,98107,4,2,13,2
16740,7550801220,2/27/2015,47.6747,-122.395,"450,000",1,2,4,1.5,6,1020,0,1020,1490,5000,5000,0,0,1906,0,98107,4,2,13,2
16741,7550801225,6/27/2014,47.6747,-122.395,"500,000",1,4,3,1.5,7,1440,0,1440,1490,7100,5000,0,0,1906,0,98107,4,2,13,2
16742,7551300060,7/16/2014,47.6747,-122.395,"470,000",1,3,3,1,7,1010,0,1010,1680,5000,5000,0,0,1952,0,98107,4,2,13,2
16743,7551300065,6/9/2014,47.6747,-122.395,"425,000",1,2,4,1,6,910,0,910,1740,4635,5000,0,0,1905,0,98107,4,2,13,2
16760,7562100065,7/25/2014,47.52747333,-122.27,"260,000",2,3,5,1,6,1170,0,1170,1340,5450,6384,0,0,1902,0,98118,16,18,85,48
16761,7567600030,1/27/2015,47.50149333,-122.225,"750,000",1.75,5,4,1,8,1400,1240,2640,2400,13290,11942,4,1,1954,0,98178,,,1,
16762,7567600045,8/27/2014,47.50149333,-122.225,"825,000",1,2,4,1,6,1150,0,1150,2440,12775,11852,4,1,1908,0,98178,,,1,
16776,7571200110,7/28/2014,47.55634333,-122.39,"328,000",1,2,3,1,6,700,0,700,1620,4350,5100,0,0,1943,0,98116,3,3,27,1
16799,7575700015,7/10/2014,47.61985,-122.29,"800,000",2.75,3,3,2,8,1700,520,2220,1800,4000,4000,0,0,1914,2000,98122,3,4,10,1
16800,7576200012,7/17/2014,47.61407667,-122.29,"1,262,000",3,2,3,2,10,1500,710,2210,1720,3917,3933,0,0,2008,0,98122,9,5,32,2
16801,7576200040,7/18/2014,47.61407667,-122.29,"689,888",2.25,4,5,1.5,8,1540,390,1930,1800,3500,5000,0,0,1916,0,98122,9,5,32,2
16802,7576700131,7/14/2014,47.61696333,-122.285,"850,000",2.25,3,4,2,8,1620,600,2220,2030,3707,4850,0,0,1919,0,98122,,3,17,
16803,7576700150,10/1/2014,47.61696333,-122.285,"1,325,000",2.25,3,4,2,8,2080,280,2360,2840,5504,5470,0,0,1913,0,98122,,3,17,
16804,7577700061,4/16/2015,47.57077667,-122.385,"532,000",1,3,3,1,7,1560,800,2360,1690,5012,4800,0,0,1964,0,98116,4,5,25,3
16805,7577700070,8/28/2014,47.57077667,-122.385,"577,000",1.75,2,3,1,7,1040,580,1620,1500,4879,5000,0,0,1924,2011,98116,4,5,25,3
16806,7577700136,2/26/2015,47.57077667,-122.385,"615,000",1.75,3,4,1,7,990,790,1780,1780,5175,5175,0,0,1927,0,98116,4,5,25,3
16807,7577700185,7/9/2014,47.57077667,-122.385,"550,000",1,4,4,1.5,7,1440,0,1440,1010,3600,5175,0,0,1924,0,98116,4,5,25,3
16808,7577700440,5/28/2014,47.57077667,-122.385,"450,000",1,3,3,1,7,1100,0,1100,1200,4600,5175,0,0,1917,0,98116,4,5,25,3
16809,7577700521,10/1/2014,47.57077667,-122.385,"539,000",1.75,2,3,1,7,1200,700,1900,1370,5175,5175,0,0,1919,0,98116,4,5,25,3
16810,7578200025,4/8/2015,47.57366333,-122.38,"487,500",1,2,3,1,7,1190,0,1190,1600,5000,5000,0,0,1925,0,98116,1,2,16,5
16811,7578200310,11/12/2014,47.57077667,-122.385,"650,000",2,4,5,3,8,2208,0,2208,1760,5000,5000,0,0,1917,0,98116,4,5,25,3
16812,7579200600,4/28/2015,47.55923,-122.385,"575,000",2,3,5,1,7,870,880,1750,1750,5750,5750,2,0,1956,0,98116,30,29,177,47
16813,7579200715,12/5/2014,47.55923,-122.385,"400,000",1.75,3,5,1.5,6,1300,560,1860,1550,5750,5750,0,0,1918,0,98116,30,29,177,47
16814,7579200765,10/6/2014,47.55923,-122.385,"439,000",2.5,2,3,2,9,870,480,1350,1440,944,1350,0,0,2004,0,98116,30,29,177,47
16815,7579200767,11/5/2014,47.55923,-122.385,"435,000",2,2,3,2,9,960,480,1440,1440,1170,1350,0,0,2004,0,98116,30,29,177,47
16816,7579200915,4/1/2015,47.55923,-122.385,"920,000",4.5,5,3,2,9,2830,990,3820,1750,5750,5750,3,0,2000,0,98116,30,29,177,47
16817,7582700075,10/2/2014,47.66603667,-122.28,"1,485,000",3.5,4,3,2,10,3310,620,3930,3390,6120,6120,0,0,2007,0,98105,3,3,13,3
16818,7582700100,11/11/2014,47.66603667,-122.28,"1,324,050",3.25,3,3,2,9,2560,880,3440,3110,4080,4080,0,0,2005,0,98105,3,3,13,3
16820,7586200061,3/12/2015,47.70068,-122.36,"375,000",3.25,3,3,2,8,1090,190,1280,1280,1730,2121,0,0,2005,0,98177,5,19,47,9
16821,7588700007,11/24/2014,47.68913333,-122.38,"457,000",1,3,4,1.5,7,1170,0,1170,1590,3348,4219,0,0,1924,0,98117,4,4,26,
16822,7588700080,4/21/2015,47.68913333,-122.38,"925,000",2.5,4,3,2,9,2640,710,3350,1000,4501,4500,0,0,2002,0,98117,4,4,26,
16823,7588700177,4/20/2015,47.68913333,-122.38,"310,000",0.75,1,4,1,6,520,0,520,980,2885,4241,0,0,1947,0,98117,4,4,26,
16824,7588700204,7/16/2014,47.68913333,-122.38,"520,000",1.75,4,4,1.5,7,1240,0,1240,1260,4532,4468,0,0,1944,0,98117,4,4,26,
16825,7589200153,6/9/2014,47.69202,-122.375,"559,000",1.5,3,4,1,7,1140,930,2070,1770,5386,5386,0,0,1948,0,98117,35,13,86,22
16826,7589200165,1/7/2015,47.69202,-122.375,"515,000",2.5,3,4,1,7,910,910,1820,1600,5280,4820,0,0,1949,0,98117,35,13,86,22
16827,7589200191,8/7/2014,47.68624667,-122.375,"634,950",3,3,5,1.5,8,1410,770,2180,1570,2650,4820,0,0,1930,0,98117,10,3,62,9
16828,7589200193,11/10/2014,47.68624667,-122.375,"535,000",1,3,4,1.5,8,1090,0,1090,1570,3000,5080,0,0,1929,0,98117,10,3,62,9
16829,7589700055,6/11/2014,47.68624667,-122.375,"545,000",1.25,2,3,2,8,1240,0,1240,1340,2150,5289,0,0,2014,0,98117,10,3,62,9
16830,7589700106,10/14/2014,47.68624667,-122.375,"460,000",1.5,2,4,1.5,8,1280,510,1790,1540,3760,5080,0,0,1928,0,98117,10,3,62,9
16831,7595700025,7/25/2014,47.69490667,-122.37,"430,000",1,2,3,1,6,990,0,990,990,4920,4960,0,0,1931,0,98117,5,4,21,1
16833,7603100020,8/5/2014,47.55923,-122.405,"969,000",2,4,5,2,8,2200,250,2450,2360,5000,6090,4,0,1919,0,98116,,1,4,
16834,7603100095,11/10/2014,47.55923,-122.405,"1,260,000",3,3,3,2,10,2220,1010,3230,2330,8625,6022,3,0,1998,0,98116,,1,4,
16835,7604400114,8/14/2014,47.55345333,-122.355,"450,000",2.5,4,3,2,8,2290,0,2290,1380,5515,5515,0,0,2006,0,98106,11,1,17,1
16836,7604400150,4/23/2015,47.55345333,-122.355,"329,900",2,3,4,1,7,1380,0,1380,1320,5198,6827,0,0,1982,0,98106,11,1,17,1
16837,7604410030,1/21/2015,47.55345333,-122.355,"375,000",2.75,4,3,1,7,980,910,1890,1600,5240,5240,0,0,1981,0,98106,11,1,17,1
16843,7611200086,6/2/2014,47.71222667,-122.37,"686,000",1.5,3,5,2,8,1840,0,1840,2100,9990,12474,0,0,1961,0,98177,,,7,
16844,7611200125,10/23/2014,47.71511333,-122.365,"467,000",1.5,2,4,1,8,1320,0,1320,2120,10800,12040,0,0,1947,0,98177,2,3,12,4
16845,7611200136,7/23/2014,47.71511333,-122.365,"872,000",4,4,4,1,9,1940,1830,3770,2260,9750,9878,0,0,1967,0,98177,2,3,12,4
16846,7611200195,2/20/2015,47.71511333,-122.365,"709,000",2,3,4,1,8,2180,180,2360,2600,18000,17300,0,0,1951,0,98177,2,3,12,4
16847,7613700270,9/16/2014,47.65737667,-122.275,"980,000",1.75,4,4,1.5,8,1920,200,2120,2300,4000,4000,0,0,1929,0,98105,,1,19,
16848,7613700521,8/2/2014,47.65737667,-122.275,"1,250,000",3.25,4,5,2,9,2360,800,3160,2220,5000,4000,0,0,1965,0,98105,,1,19,
16849,7613700660,3/26/2015,47.65737667,-122.275,"758,800",2.25,5,3,1,8,960,790,1750,2580,5000,5000,0,0,1940,0,98105,,1,19,
16850,7613700860,11/6/2014,47.66026333,-122.28,"716,500",1.75,3,3,1,9,1230,700,1930,2300,5000,6000,0,0,1936,0,98105,2,1,9,1
16851,7613700950,6/10/2014,47.65737667,-122.275,"1,240,000",3,5,3,2,9,2460,370,2830,2900,7500,5000,0,0,1923,0,98105,,1,19,
16854,7616200050,1/5/2015,47.58232333,-122.395,"500,000",1.75,3,3,1,7,1700,0,1700,1330,6120,6120,0,0,1952,0,98116,1,4,20,4
16858,7624700050,12/23/2014,47.55923,-122.385,"565,000",1,1,4,1.5,7,1370,0,1370,1450,6250,6250,0,0,1921,0,98136,30,29,177,47
16859,7625700012,12/2/2014,47.55634333,-122.38,"370,000",2.75,3,3,2,7,830,420,1250,1520,1655,3001,0,0,2006,0,98136,5,9,34,2
16860,7625700020,9/29/2014,47.55634333,-122.38,"340,000",1,1,3,1,6,640,0,640,1250,4800,2847,0,0,1918,0,98136,5,9,34,2
16861,7625700305,6/5/2014,47.55345333,-122.385,"564,000",1.75,3,5,1,7,1090,890,1980,1980,6250,6250,1,0,1910,0,98136,5,5,29,4
16862,7625700935,6/5/2014,47.55056667,-122.39,"875,000",3.5,3,3,2,10,2500,750,3250,1650,6000,6000,0,0,2001,0,98136,3,1,30,1
16863,7625701045,10/27/2014,47.55634333,-122.39,"360,000",1.75,3,3,1,7,1060,450,1510,1610,6000,6000,0,0,1947,0,98136,3,3,27,1
16864,7625701175,11/3/2014,47.55056667,-122.39,"465,000",2,4,3,1.5,7,1480,520,2000,1110,6250,6250,0,0,1930,0,98136,3,1,30,1
16865,7625701386,5/16/2014,47.55345333,-122.385,"430,000",1.75,3,3,1,7,1200,950,2150,1480,4333,6500,0,0,1956,0,98136,5,5,29,4
16866,7625701795,3/2/2015,47.55056667,-122.39,"885,000",3.5,4,3,2,8,2200,1110,3310,1420,6000,6000,2,0,2010,0,98136,3,1,30,1
16867,7625701830,10/23/2014,47.55056667,-122.39,"521,000",2,3,4,1,6,1840,0,1840,2010,6000,6000,0,0,1908,1944,98136,3,1,30,1
16868,7625701891,8/6/2014,47.55056667,-122.39,"435,000",1,3,4,1,6,700,700,1400,1470,4800,6000,0,0,1917,0,98136,3,1,30,1
16869,7625701900,2/22/2015,47.55056667,-122.39,"467,500",1.75,2,4,1,7,750,740,1490,1400,4800,6000,0,0,1918,0,98136,3,1,30,1
16870,7625701935,10/13/2014,47.55056667,-122.39,"330,000",1,2,3,1,6,700,0,700,1060,4000,6000,0,0,1943,0,98136,3,1,30,1
16871,7625702155,10/14/2014,47.55056667,-122.39,"561,000",1.75,3,4,1,7,1360,350,1710,1490,5000,6250,0,0,1918,0,98136,3,1,30,1
16872,7625702263,6/12/2014,47.55056667,-122.39,"402,000",3.5,3,3,2,7,1000,240,1240,1110,1666,1027,0,0,2008,0,98136,3,1,30,1
16873,7625702264,4/27/2015,47.55056667,-122.39,"399,000",2,2,3,3,7,980,130,1110,1110,1155,1089,0,0,2008,0,98136,3,1,30,1
16874,7625702277,3/31/2015,47.55056667,-122.39,"406,000",2,2,3,3,7,980,130,1110,1110,1095,1083,0,0,2008,0,98136,3,1,30,1
16875,7625702350,5/23/2014,47.55056667,-122.39,"515,000",1,2,4,1,7,1140,540,1680,1610,6500,6500,0,0,1941,0,98136,3,1,30,1
16876,7625702400,7/30/2014,47.54768,-122.385,"355,000",1,2,3,1,6,960,0,960,1350,6250,6250,0,0,1916,0,98136,11,16,71,7
16877,7625702431,7/16/2014,47.54768,-122.385,"389,500",2.5,3,3,3,8,1270,80,1350,1350,874,886,0,0,2006,0,98136,11,16,71,7
16878,7625702437,1/15/2015,47.54768,-122.385,"389,000",2.5,3,3,3,8,1270,80,1350,1350,874,886,0,0,2006,0,98136,11,16,71,7
16879,7625702440,12/30/2014,47.54768,-122.385,"469,000",1.75,3,3,2,8,1000,480,1480,1480,800,1143,0,0,2014,0,98136,11,16,71,7
16880,7625702441,8/8/2014,47.54768,-122.385,"377,500",2.5,3,3,3,8,1270,80,1350,1350,886,886,0,0,2006,0,98136,11,16,71,7
16881,7625702444,5/10/2014,47.54768,-122.385,"394,950",2.5,3,3,3,8,1270,80,1350,1350,1250,886,0,0,2006,0,98136,11,16,71,7
16882,7625702451,1/6/2015,47.54768,-122.385,"459,000",2,3,3,2,8,1000,480,1480,1480,800,886,0,0,2014,0,98136,11,16,71,7
16883,7625702505,3/6/2015,47.54768,-122.385,"605,000",2.75,4,5,1,7,840,830,1670,1100,6000,6000,0,0,1917,0,98136,11,16,71,7
16884,7625702615,1/14/2015,47.54768,-122.385,"400,000",1,2,3,1,5,610,0,610,930,4560,1392,0,0,1918,0,98136,11,16,71,7
16885,7625702616,11/21/2014,47.54768,-122.385,"219,000",2.5,2,3,2,7,809,0,809,1260,940,4240,0,0,2003,0,98136,11,16,71,7
16886,7625702901,3/11/2015,47.54768,-122.385,"302,860",1,2,3,2,7,790,180,970,1150,3279,1351,0,0,2007,0,98136,11,16,71,7
16887,7625702967,6/9/2014,47.54768,-122.385,"398,000",2.5,3,3,2,7,1240,480,1720,1610,1715,1626,0,0,2004,0,98136,11,16,71,7
16888,7625703007,10/14/2014,47.54768,-122.385,"271,115",1.5,2,3,2,7,830,0,830,1310,1325,1485,0,0,2005,0,98136,11,16,71,7
16889,7625703065,6/4/2014,47.54768,-122.385,"375,000",1,2,4,1,5,820,0,820,1300,6250,6250,0,0,1922,0,98136,11,16,71,7
16890,7625703260,9/24/2014,47.54768,-122.385,"400,950",1.75,2,3,1,7,1400,920,2320,1420,6250,6250,0,0,1948,0,98136,11,16,71,7
16891,7625703354,7/30/2014,47.54768,-122.385,"384,000",2.25,3,3,2,8,1140,290,1430,1430,800,1387,0,0,2011,0,98136,11,16,71,7
16892,7625703357,2/27/2015,47.54768,-122.385,"394,950",2.25,2,3,2,8,1010,290,1300,1430,2104,1850,0,0,2011,0,98136,11,16,71,7
16893,7625703405,9/10/2014,47.54768,-122.385,"431,000",1,2,4,1,7,1000,0,1000,1280,6500,6500,0,0,1918,0,98136,11,16,71,7
16894,7625703435,1/21/2015,47.54768,-122.385,"885,000",2.25,3,3,3,9,2940,0,2940,1680,6500,6500,0,0,2014,0,98136,11,16,71,7
16895,7625703637,8/28/2014,47.54479333,-122.39,"286,000",1,2,4,1,6,610,0,610,870,4000,5160,0,0,1918,0,98136,9,9,29,8
16896,7625703800,4/24/2015,47.54768,-122.395,"560,000",2,3,5,1,7,1300,0,1300,1230,6000,6000,0,0,1943,0,98136,4,,12,3
16897,7625703885,9/17/2014,47.54190667,-122.395,"870,000",3,4,3,2,9,2220,720,2940,2240,7108,7950,1,0,2011,0,98136,3,3,16,
16898,7625703900,9/26/2014,47.54190667,-122.395,"689,000",2.5,4,4,2,7,2020,0,2020,2250,9600,8550,0,0,1954,0,98136,3,3,16,
16899,7625703945,7/1/2014,47.54190667,-122.395,"345,000",1,2,3,1,6,1080,0,1080,1730,7775,7350,0,0,1955,0,98136,3,3,16,
16900,7625704005,5/6/2014,47.54479333,-122.39,"561,000",2,3,3,2,7,2000,0,2000,1840,7000,7000,0,0,1916,1986,98136,9,9,29,8
16901,7625704317,5/3/2015,47.54479333,-122.39,"377,500",1,2,3,1,6,840,0,840,1300,4500,5000,0,0,1939,0,98136,9,9,29,8
16902,7625704340,3/3/2015,47.54479333,-122.39,"425,000",1.75,2,3,1,7,1050,500,1550,1370,7800,5000,0,0,1940,0,98136,9,9,29,8
16903,7625704500,12/8/2014,47.54479333,-122.39,"500,000",1.5,3,4,1,7,1030,1180,2210,1750,6500,6370,0,0,1912,0,98136,9,9,29,8
16904,7625704510,10/22/2014,47.54479333,-122.39,"850,000",3.25,4,3,2,8,2450,1000,3450,1750,6500,6500,0,0,1994,0,98136,9,9,29,8
16905,7626200235,5/23/2014,47.54479333,-122.39,"464,600",1.75,3,4,1.5,7,1120,0,1120,1490,5500,5500,0,0,1925,0,98136,9,9,29,8
16906,7626200280,10/2/2014,47.54479333,-122.39,"425,000",1,2,4,1,7,1030,140,1170,1170,5000,5850,0,0,1920,0,98136,9,9,29,8
16907,7626200305,10/22/2014,47.54479333,-122.39,"575,000",2,3,5,2,7,1600,200,1800,1640,5000,5000,0,0,1925,0,98136,9,9,29,8
16908,7628700050,3/9/2015,47.57077667,-122.375,"775,000",2.5,3,3,2,9,2360,660,3020,2280,4120,4120,0,0,2008,0,98126,3,5,18,
16928,7639900025,6/28/2014,47.72088667,-122.365,"1,075,000",4.25,4,5,1,9,2140,1360,3500,3110,8750,8750,4,0,1951,0,98177,1,3,10,
16929,7640400070,9/15/2014,47.72377333,-122.37,"665,000",2.5,4,5,1,8,1220,860,2080,2090,8100,8100,2,0,1952,0,98177,4,1,17,
16930,7640400106,9/11/2014,47.72377333,-122.37,"438,400",1,2,4,1,7,1340,0,1340,1700,8100,8100,0,0,1953,0,98177,4,1,17,
16931,7640400190,2/13/2015,47.72377333,-122.37,"660,000",2,3,5,1,8,1770,0,1770,1770,8141,8100,0,0,1952,0,98177,4,1,17,
16932,7640400250,6/19/2014,47.72377333,-122.37,"506,000",1,2,4,1,8,1150,420,1570,1680,8210,8196,0,0,1952,0,98177,4,1,17,
16934,7645900055,6/24/2014,47.57655,-122.375,"530,000",1.5,2,3,1,8,1280,300,1580,1730,3680,3680,2,0,1941,0,98126,1,1,12,
16935,7645900165,10/16/2014,47.57655,-122.375,"810,000",1,4,4,2,8,1850,300,2150,1950,3588,3588,3,0,1926,0,98126,1,1,12,
16936,7645900235,7/10/2014,47.57943667,-122.38,"880,000",2.5,6,5,2,8,1760,880,2640,1960,3680,3680,0,0,1922,0,98126,3,3,14,
16937,7645900355,3/13/2015,47.57943667,-122.38,"850,000",2.75,3,4,2,9,2190,990,3180,2000,3680,3680,0,0,1918,0,98126,3,3,14,
16938,7646900360,9/18/2014,47.57077667,-122.395,"420,000",1,3,3,1,7,1320,0,1320,1480,5500,5250,0,0,1955,0,98116,2,1,14,2
16939,7649400170,12/5/2014,47.55634333,-122.4,"675,000",2.25,3,3,2,8,1490,580,2070,1940,2833,3794,2,0,1966,0,98136,,2,5,
16940,7649900175,5/20/2014,47.55345333,-122.395,"494,000",1.75,4,4,1.5,7,1250,840,2090,1670,4300,5000,0,0,1925,0,98136,,1,13,
16941,7655900031,3/6/2015,47.73243333,-122.335,"240,000",1,2,3,1,6,590,0,590,1370,8717,6760,0,0,1953,0,98133,3,1,8,
16942,7655900038,4/14/2015,47.73243333,-122.335,"296,000",1,2,3,1,7,1370,0,1370,1330,8400,8396,0,0,1948,0,98133,3,1,8,
16943,7655900062,7/28/2014,47.73532,-122.34,"305,240",1,3,3,1,7,1300,0,1300,1500,9000,9600,0,0,1956,0,98133,,1,8,
16944,7655900187,2/5/2015,47.73532,-122.34,"449,000",1.75,5,4,1,8,1150,570,1720,1750,14040,7800,0,0,1956,0,98133,,1,8,
16949,7657000540,9/2/2014,47.49283333,-122.24,"165,000",1,4,3,1.5,6,1220,0,1220,1210,7980,7920,0,0,1944,0,98178,,1,1,
16950,7657000540,3/4/2015,47.49283333,-122.24,"260,000",1,4,3,1.5,6,1220,0,1220,1210,7980,7920,0,0,1944,0,98178,,1,1,
16952,7657600025,2/19/2015,47.49283333,-122.24,"289,900",1,3,3,1,6,1180,0,1180,1180,7068,7068,0,0,1944,0,98178,,1,1,
16953,7657600195,11/5/2014,47.49283333,-122.24,"199,950",1,3,3,1.5,6,1340,0,1340,1210,7260,7260,0,0,1944,0,98178,,1,1,
16954,7658600025,7/9/2014,47.59098333,-122.3,"700,000",1,3,4,2,6,1410,0,1410,1640,7200,7200,0,0,1901,0,98144,11,6,39,5
16955,7658600081,9/19/2014,47.59098333,-122.3,"555,000",2.75,2,3,3,8,1950,0,1950,910,1610,1745,0,0,2009,0,98144,11,6,39,5
16956,7658600082,11/14/2014,47.59098333,-122.3,"565,000",2.5,2,3,3,8,1950,0,1950,1650,2457,1639,0,0,2009,0,98144,11,6,39,5
16957,7658600150,6/30/2014,47.59387,-122.305,"435,000",2,4,3,1,7,970,910,1880,1670,3840,1820,0,0,1904,0,98144,11,6,20,8
16958,7660100085,9/8/2014,47.58809667,-122.315,"750,000",2.75,5,4,2.5,8,2380,480,2860,2240,6000,6000,0,0,1902,0,98144,23,10,79,11
16959,7660100236,4/16/2015,47.58809667,-122.315,"375,000",2.5,3,3,2,8,880,420,1300,1300,1362,1251,0,0,2008,0,98144,23,10,79,11
16960,7660100238,11/11/2014,47.58809667,-122.315,"329,950",2.5,3,3,2,8,880,420,1300,1300,812,824,0,0,2008,0,98144,23,10,79,11
16961,7660100309,12/26/2014,47.58809667,-122.315,"353,500",2.5,3,3,2,8,840,420,1260,1270,972,925,0,0,2008,0,98144,23,10,79,11
16962,7660100336,12/10/2014,47.58809667,-122.315,"300,000",2.5,3,3,2,7,720,300,1020,1470,1570,1249,0,0,2004,0,98144,23,10,79,11
16963,7660600131,10/20/2014,47.58809667,-122.315,"374,950",2.25,2,3,2,8,1000,240,1240,1260,1172,1111,0,0,2008,0,98144,23,10,79,11
16965,7663700030,5/3/2015,47.73243333,-122.285,"1,175,000",2.5,2,3,2,8,1770,0,1770,2410,7155,10476,4,1,1957,2004,98155,1,,9,
16966,7663700150,8/22/2014,47.73532,-122.29,"635,000",3.25,4,3,2,9,1720,970,2690,2400,7200,8845,3,0,1978,0,98155,1,1,3,
16967,7663700261,10/8/2014,47.73532,-122.29,"395,000",1.75,4,4,1,7,980,980,1960,1290,7945,7945,0,0,1946,0,98125,1,1,3,
16968,7663700401,12/20/2014,47.73243333,-122.295,"229,000",1.5,4,3,1.5,7,1820,0,1820,1770,22814,9150,0,0,1920,0,98125,26,19,82,40
16969,7663700531,1/6/2015,47.72954667,-122.3,"325,000",1,2,3,1,6,620,0,620,1400,14823,7930,0,0,1926,0,98125,5,3,17,1
16970,7663700551,4/7/2015,47.73532,-122.3,"336,000",2,3,4,1,6,1060,0,1060,1500,11765,9151,0,0,1951,0,98125,1,1,5,
16971,7663700610,3/10/2015,47.72954667,-122.3,"477,500",1.75,4,3,1,7,1080,780,1860,1800,9364,9364,0,0,1953,0,98125,5,3,17,1
16972,7663700654,12/14/2014,47.72954667,-122.3,"450,000",1.5,4,3,1,7,1080,780,1860,1530,7808,7884,0,0,1953,0,98125,5,3,17,1
16973,7663700663,9/10/2014,47.72954667,-122.3,"353,000",1,2,3,1,7,860,0,860,1554,8511,8499,0,0,1949,0,98125,5,3,17,1
16974,7663700759,12/1/2014,47.72954667,-122.3,"368,000",1.5,3,3,1,7,1060,500,1560,1820,7884,9000,0,0,1969,0,98125,5,3,17,1
16975,7663700772,2/18/2015,47.73243333,-122.295,"370,000",2,4,4,1.5,7,1160,860,2020,1840,8100,8680,0,0,1946,0,98125,26,19,82,40
16976,7663700783,6/13/2014,47.72954667,-122.3,"369,500",1.5,3,4,1,7,1100,550,1650,1650,9957,7957,0,0,1961,0,98125,5,3,17,1
16977,7663700792,7/24/2014,47.73243333,-122.295,"228,000",1,2,3,1,6,1060,0,1060,1550,6100,9150,0,0,1951,0,98125,26,19,82,40
16978,7663700968,5/28/2014,47.72954667,-122.29,"565,000",4.5,7,3,1,7,2070,2070,4140,1440,9066,1865,0,0,1978,0,98125,4,4,29,5
16979,7663700973,5/22/2014,47.72954667,-122.29,"321,000",2.25,3,3,3,7,1347,0,1347,1480,1292,1865,0,0,2010,0,98125,4,4,29,5
16980,7677300010,3/3/2015,47.67758667,-122.4,"772,500",1,4,3,1.5,7,1720,0,1720,2140,4410,4500,2,0,1928,0,98117,4,7,17,2
17005,7689600215,10/17/2014,47.48994667,-122.245,"202,500",1,3,3,1,6,1120,0,1120,1050,8576,8812,0,0,1943,0,98178,,2,,
17006,7689600330,8/13/2014,47.48994667,-122.245,"207,000",1,3,3,1,6,860,0,860,980,7740,7200,0,0,1960,0,98178,,2,,
17007,7689600360,6/13/2014,47.48994667,-122.245,"215,000",1,2,3,1,6,710,0,710,960,7200,7200,0,0,1943,0,98178,,2,,
17008,7689600630,11/6/2014,47.48994667,-122.245,"216,500",1,2,4,1,6,710,0,710,940,6960,7680,0,0,1943,0,98178,,2,,
17009,7689600650,9/17/2014,47.48994667,-122.245,"323,500",3,3,3,2,7,2240,0,2240,1650,11536,8760,0,0,1943,2005,98178,,2,,
17018,7694600143,12/18/2014,47.50726667,-122.365,"350,000",1.75,3,4,1,7,1480,0,1480,1370,9375,9000,0,0,1957,0,98146,,,1,
17019,7694600201,3/22/2015,47.50726667,-122.365,"300,000",1.75,3,3,1,7,1000,420,1420,1550,7200,8640,0,0,1979,0,98146,,,1,
17020,7694600253,5/6/2014,47.50438,-122.37,"312,000",2,4,3,1,7,1300,0,1300,1560,7054,7100,0,0,1950,2013,98146,,,6,
17043,7697100030,9/29/2014,47.69202,-122.295,"546,800",1.5,4,3,1,7,1020,500,1520,1710,5910,5910,0,0,1946,0,98115,1,1,7,
17105,7715600050,2/19/2015,47.72088667,-122.305,"385,000",1.75,3,4,1,6,780,780,1560,1320,5950,7830,0,0,1944,0,98125,2,1,10,6
17106,7715600070,12/12/2014,47.72088667,-122.305,"385,000",1.75,3,3,1,6,780,780,1560,1320,14288,8928,0,0,1944,0,98125,2,1,10,6
17115,7731100066,6/12/2014,47.66892333,-122.295,"545,000",1,3,3,1.5,7,1510,0,1510,1680,5000,4000,0,0,1909,0,98105,4,3,32,2
17146,7748000020,6/21/2014,47.68624667,-122.375,"750,000",1.75,3,3,1.5,8,1680,930,2610,1330,5544,5074,0,0,1934,0,98117,10,3,62,9
17147,7748000025,4/12/2015,47.68624667,-122.375,"575,000",1.75,2,3,1,8,990,240,1230,1330,5418,5074,0,0,1949,0,98117,10,3,62,9
17153,7750500120,11/18/2014,47.5217,-122.35,"300,000",1,3,3,1.5,6,950,0,950,1080,4760,4760,0,0,1929,0,98106,6,4,37,2
17154,7750500275,8/7/2014,47.5217,-122.35,"397,500",1.75,4,3,1,7,1320,900,2220,940,4760,4760,0,0,1918,0,98106,6,4,37,2
17186,7771300155,7/16/2014,47.73243333,-122.335,"332,500",1,3,4,1,7,1030,0,1030,1340,8164,8164,0,0,1950,0,98133,3,1,8,
17189,7772800020,8/13/2014,47.71511333,-122.375,"750,000",3.75,3,5,1,8,1940,520,2460,2000,7630,7326,0,0,1976,0,98177,2,8,3,3
17190,7772850060,11/10/2014,47.77284667,-122.345,"290,000",2.5,3,3,2,8,1310,110,1420,1180,3542,1622,0,0,2007,0,98133,,1,,
17195,7779200105,7/18/2014,47.48994667,-122.365,"945,000",2.25,4,5,1,9,2000,420,2420,2400,9000,9035,4,0,1967,0,98146,,1,,
17198,7781600025,10/23/2014,47.48994667,-122.365,"1,155,000",2.5,3,4,1,9,1580,910,2490,2800,24691,24121,4,1,1961,0,98146,,1,,
17203,7784400035,8/13/2014,47.48994667,-122.365,"802,000",1.75,2,4,1,9,1760,350,2110,2120,8700,9500,4,0,1960,0,98146,,1,,
